"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GPI",1.78175546535462e-171,0.349460958901894,0.679,0.338,6.00344686496586e-167
"NCOA4",1.69761220573738e-169,0.424033941508341,0.759,0.402,5.71993456601153e-165
"LTB",1.20831992017143e-168,-2.42697311068956,0.072,0.351,4.07131313902563e-164
"CAPNS1",8.92135349430512e-167,0.442532115261789,0.873,0.536,3.00596084637117e-162
"CERS2",9.68973050248659e-167,0.330172833200096,0.671,0.331,3.26485779550783e-162
"SOX4",9.20737572371178e-166,0.732150231047978,0.845,0.503,3.10233317634745e-161
"RPS17",3.46456050116055e-163,0.55109286378262,0.986,0.911,1.16734901526104e-158
"MT-CYB",1.57957323339195e-161,-0.52545343013833,0.987,0.988,5.32221405259084e-157
"LARP1",1.61871486231202e-161,0.320308165099891,0.767,0.408,5.45409785707413e-157
"UBA1",4.43084538006648e-160,0.28947486528395,0.709,0.372,1.4929290423596e-155
"CAT",5.4857356966163e-160,0.630441982777131,0.924,0.631,1.84836378561789e-155
"SNHG8",2.58032232803717e-159,0.546842876848046,0.939,0.759,8.69413805208844e-155
"AK2",2.34371479893834e-157,0.373142122836963,0.8,0.462,7.89691264354285e-153
"MEST",1.51880607551913e-156,0.373252732412558,0.638,0.324,5.11746519085415e-152
"GAPDH",3.27514105024643e-156,0.478289444792598,0.995,0.945,1.10352602547003e-151
"CMIP",2.77761735066955e-155,0.312536567417607,0.58,0.258,9.35890390134597e-151
"EEF2",1.47401491703299e-154,0.390103495086355,0.989,0.921,4.96654586145096e-150
"NGFRAP1",1.3389957377117e-153,0.39281790973234,0.745,0.41,4.51161223864579e-149
"RCC2",9.82312357814282e-153,0.275362104780637,0.679,0.348,3.30980325841944e-148
"PYCR2",4.72999459426548e-152,0.287375113057231,0.649,0.323,1.59372437859181e-147
"SDHD",6.03382060308941e-152,0.280813186746087,0.694,0.355,2.03303551400495e-147
"RP11-386I14.4",8.28862984627937e-152,0.318522596231128,0.68,0.356,2.79277094040537e-147
"OXA1L",8.61526567519274e-151,0.306733609952262,0.791,0.447,2.90282761659944e-146
"C14orf2",2.26232237867581e-149,0.451060604594101,0.965,0.715,7.62266902271028e-145
"LST1",5.08420344880988e-149,0.51281478237414,0.786,0.41,1.713071510042e-144
"EGR1",1.50796916847295e-148,0.852282456976074,0.777,0.483,5.08095131625277e-144
"MSI2",2.98370186423428e-147,0.463838422951741,0.699,0.369,1.0053285061351e-142
"NCSTN",1.40591791123796e-146,0.262370182444092,0.463,0.171,4.73709981012518e-142
"RPN1",7.64701483748303e-146,0.315757573177205,0.676,0.352,2.57658517934153e-141
"CDCA7",5.33637416360996e-144,0.374332262207751,0.556,0.249,1.79803791068674e-139
"TNFRSF1A",6.95327061774614e-144,0.337097800817716,0.619,0.302,2.34283500194338e-139
"IGF2BP2",1.7663699723421e-143,0.294095241035312,0.607,0.294,5.95160698480948e-139
"SMIM24",1.8038239694308e-143,0.6017250198829,0.512,0.205,6.07780448260013e-139
"ETV6",2.46789046125527e-143,0.364785300893666,0.728,0.399,8.3153101201535e-139
"MFSD1",2.48540767987777e-143,0.275675738640798,0.638,0.315,8.37433263658016e-139
"RPL34",1.9853749135312e-142,0.320451260908351,0.997,0.99,6.68952223365204e-138
"PCBP2",8.41898495403990e-141,0.403071628109741,0.957,0.706,2.8366927904142e-136
"RBBP4",8.65176028299121e-140,0.320060767140347,0.8,0.479,2.91512410975106e-135
"CTSC",1.2192366653504e-139,0.291155407479143,0.809,0.466,4.10809602023162e-135
"NDUFA1",1.79112151439593e-139,0.35975592147829,0.92,0.639,6.03500483060563e-135
"NONO",7.7070504433285e-139,0.345959860042653,0.853,0.524,2.5968135763751e-134
"PRAM1",1.46876127923467e-138,0.418013086244853,0.523,0.211,4.94884425425329e-134
"SNHG19",1.94647025854264e-138,0.315001278648678,0.626,0.313,6.55843688913358e-134
"PTDSS1",2.37673739598789e-138,0.261005498466584,0.635,0.32,8.0081789820416e-134
"SNRPA",3.16026303321822e-138,0.308107301274502,0.775,0.446,1.06481902641255e-133
"IGFBP7",9.77182813986439e-138,0.420739701564933,0.788,0.458,3.29251977344591e-133
"SRSF1",2.50228297972704e-137,0.254646945449402,0.721,0.4,8.43119227189229e-133
"CLEC11A",4.9524964093806e-137,0.604025998428545,0.769,0.448,1.6686941401767e-132
"UQCRQ",9.54028204803846e-137,0.403487142651656,0.908,0.609,3.21450263326608e-132
"MSLN",2.69322744388332e-136,0.401421887793983,0.415,0.142,9.07456054942047e-132
"ROMO1",4.41480162928468e-136,0.297086413680268,0.77,0.447,1.48752326097118e-131
"CEBPA",4.84053344432287e-136,0.488915690174287,0.503,0.207,1.63096933873015e-131
"USP22",2.45625461696561e-135,0.261401292587596,0.719,0.399,8.27610430640392e-131
"AIF1",6.1982989183158e-135,0.456119935201674,0.889,0.567,2.08845483753732e-130
"PLAGL1",9.90369805799756e-135,0.274288430429698,0.598,0.29,3.3369520236617e-130
"SPARC",3.40938044627836e-134,0.283591584476051,0.354,0.106,1.14875664756903e-129
"BRD2",4.50536872806382e-134,0.278553141274508,0.744,0.411,1.51803893923382e-129
"RNASE2",1.49347203019963e-132,0.835068023772274,0.486,0.196,5.03210465855464e-128
"CPA3",3.6140337887272e-132,0.597442135088327,0.42,0.155,1.21771254477374e-127
"SLIRP",4.2635445115146e-132,0.385868585292399,0.838,0.512,1.43655868770973e-127
"PGD",1.3349138665868e-131,0.342049854562695,0.7,0.384,4.49785878207758e-127
"KCNAB2",2.11795172459798e-131,0.274050423945363,0.601,0.285,7.13622654086044e-127
"PPT1",4.08236027904256e-130,0.293586691797829,0.737,0.409,1.3755104724206e-125
"MSRB3",1.35672904493283e-129,0.310921142272882,0.449,0.175,4.57136284399667e-125
"PYGL",3.68337412453569e-129,0.285213880874168,0.565,0.261,1.24107607752105e-124
"ATP5G2",3.77868776126476e-128,0.360880948738676,0.978,0.867,1.27319105428055e-123
"EWSR1",3.80444321977038e-128,0.255361199859991,0.801,0.476,1.28186909846943e-123
"LTA4H",3.06340236155242e-127,0.425534268864921,0.85,0.524,1.03218279170147e-122
"SMIM3",5.38982104830693e-126,0.26518442781635,0.368,0.118,1.81604630401654e-121
"LAPTM4B",1.26175727742222e-125,0.352920760074004,0.58,0.279,4.25136497054644e-121
"TSC22D3",1.31823507179637e-125,-1.17321166673368,0.511,0.703,4.44166125091068e-121
"RPL35",1.41889088841977e-125,0.292289677334956,0.995,0.977,4.78081095944158e-121
"RPS27",2.0869490498583e-125,0.282439319950537,0.998,0.993,7.03176612859256e-121
"SATB1",7.08157774803354e-125,0.321130363832341,0.618,0.309,2.38606680642242e-120
"TPP1",1.27671216496161e-124,0.28585600195921,0.582,0.278,4.30175396862165e-120
"ATP5I",3.11891337235187e-124,0.375857796812987,0.947,0.71,1.05088667168024e-119
"TRA2B",1.14919631806668e-123,0.350221708757373,0.927,0.686,3.87210207409386e-119
"PAIP2",1.594862064639e-123,0.308903075990806,0.861,0.555,5.37372824059464e-119
"SHFM1",1.3250163779203e-122,0.32325998891953,0.888,0.579,4.46451018376465e-118
"TNFSF13B",2.00931158598219e-122,0.365498784567924,0.653,0.337,6.77017445780838e-118
"TMEM256",3.21275592555415e-121,0.284300958233771,0.811,0.496,1.08250598155621e-116
"SNHG9",4.23329433989488e-121,-0.3840500403219,0.746,0.412,1.42636619488418e-116
"ITM2C",6.52743957562729e-121,0.476688794192115,0.654,0.366,2.19935549061186e-116
"MYADM",8.24618346234472e-121,0.434256321410759,0.749,0.422,2.77846905580243e-116
"MT-ATP6",1.17517479973406e-120,-0.413470056430073,0.988,0.991,3.95963397022394e-116
"ABRACL",2.13033709039382e-120,0.258745184498895,0.815,0.499,7.17795779237294e-116
"MS4A1",6.26409922035328e-119,-1.15219171702163,0.001,0.178,2.11062559130583e-114
"SSR1",9.26686421898906e-119,0.260670851722736,0.785,0.473,3.12237722994617e-114
"PM20D2",1.32828001312172e-118,0.257830550924821,0.523,0.251,4.47550667621232e-114
"C7orf73",4.09947627856137e-118,0.266314893160945,0.837,0.511,1.38127753729847e-113
"RPL4",5.73319514078563e-118,0.346474903052132,0.989,0.965,1.93174277073631e-113
"ZFAS1",1.28020677979707e-117,0.501840621323034,0.967,0.828,4.31352872384825e-113
"CANX",1.45078724549336e-117,0.32111439848589,0.892,0.566,4.88828254496531e-113
"ZFP36",2.29018155252157e-117,0.981910494587996,0.637,0.334,7.71653772306618e-113
"PABPC4",2.6784642092791e-117,0.33138414003326,0.819,0.501,9.02481730674499e-113
"RUNX1",7.90717947578308e-117,0.315863008878952,0.731,0.421,2.66424505257035e-112
"IMPDH2",1.12469041850674e-116,0.446317855811964,0.855,0.572,3.78953189611661e-112
"C1QTNF4",1.57355356469113e-116,0.806487978732727,0.468,0.198,5.30193138087029e-112
"EIF1",2.6797377182212e-116,-0.424197104534163,0.995,0.982,9.02910826777452e-112
"FNDC3B",2.90267531370082e-116,0.320511074499822,0.423,0.162,9.78027420198355e-112
"AMD1",8.18063614911993e-116,0.325148095325697,0.886,0.571,2.75638354408447e-111
"RPL18",8.60795094743741e-116,-0.277007762198719,0.993,0.99,2.90036299222956e-111
"NPC2",9.92860681379281e-116,0.36170925252151,0.831,0.514,3.34534477983935e-111
"GPX1",5.8508300511962e-114,0.432722183089878,0.973,0.724,1.97137867745005e-109
"HNRNPA1",3.40491656843156e-113,0.434596786140413,0.983,0.927,1.14725258856733e-108
"CD79A",4.13080461761011e-113,-2.16146450915156,0.048,0.25,1.39183330785755e-108
"CRYGD",6.41260549545274e-113,0.287378699371874,0.54,0.254,2.16066329563785e-108
"APLP2",4.40729715856778e-112,0.423185430516966,0.895,0.579,1.48499470460783e-107
"RBMX",6.24788040071636e-112,0.351971813656722,0.926,0.661,2.10516082221737e-107
"LAIR1",6.50614514806472e-112,0.292160968706592,0.545,0.258,2.19218054618893e-107
"C1orf228",1.44049835599314e-110,0.281855642478541,0.713,0.412,4.85361516068329e-106
"SPI1",1.71197291922184e-109,0.27565165375025,0.711,0.379,5.76832155402606e-105
"EBPL",1.84810561040261e-109,0.331600236854603,0.795,0.487,6.22700704369057e-105
"RAB32",8.2282025336686e-109,0.300200130297235,0.619,0.31,2.7724105616943e-104
"CBX3",9.19007105547868e-109,0.314313642753241,0.893,0.615,3.09650254143299e-104
"CDK6",4.22411407006417e-108,0.406911890175237,0.802,0.495,1.42327299476742e-103
"TRIM28",6.61200924695794e-108,0.321165120334414,0.85,0.552,2.22785039567001e-103
"LSP1",8.04173779919145e-108,0.494411199349558,0.892,0.607,2.70958313405957e-103
"FAM117A",2.84147045319065e-107,0.263096125181947,0.648,0.365,9.57405054498058e-103
"POLR2L",2.94402805347485e-107,0.372015127041072,0.892,0.6,9.91960812337816e-103
"TMEM205",9.09659416706944e-107,0.251333937348809,0.721,0.419,3.06500643865238e-102
"NOP58",4.59138979762067e-106,0.33693661613672,0.803,0.507,1.54702287841031e-101
"RPN2",1.90862778287206e-105,0.301544800554352,0.884,0.589,6.43093045160914e-101
"F13A1",2.24809588597798e-105,0.250007924057513,0.221,0.043,7.57473427821421e-101
"MSN",3.07419286444639e-105,0.314833769114462,0.882,0.578,1.03581854374657e-100
"XIST",1.11669466277507e-104,0.431337063846263,0.934,0.732,3.7625909967543e-100
"FLT3",4.80606662256009e-104,0.310064906433668,0.378,0.142,1.6193560878054e-99
"MAZ",6.83679263492109e-104,0.309341264855339,0.883,0.589,2.30358891041031e-99
"NDUFC1",4.54550299034016e-103,0.260641061297253,0.823,0.511,1.53156177756521e-98
"MT-ND2",5.00090869458468e-103,0.439460365441823,0.983,0.97,1.68500617555336e-98
"SPINK2",1.80863135421201e-102,0.760784847119241,0.492,0.236,6.09400248488195e-98
"SPNS3",8.44389923209316e-102,0.325887709943621,0.406,0.165,2.84508740726147e-97
"GRN",2.67723399856794e-101,0.404432273324103,0.77,0.463,9.02067223477482e-97
"NPW",7.12710446562875e-101,0.451359686927573,0.651,0.375,2.40140657864895e-96
"RAB27A",7.96428071544755e-101,0.264963287943102,0.455,0.195,2.6834847442629e-96
"CSF3R",8.24060771513648e-101,0.378338523002151,0.647,0.339,2.77659036353809e-96
"NFKBIZ",9.31850003855799e-101,0.599215556329334,0.59,0.313,3.13977540299173e-96
"FOS",1.26309046693024e-100,0.810405738347515,0.957,0.892,4.25585701927475e-96
"GSTP1",4.00962124989947e-100,0.427384348824514,0.958,0.772,1.35100178394113e-95
"CLEC12A",1.7257946395362e-99,0.326907045672386,0.395,0.154,5.81489245845327e-95
"PECAM1",5.59734968592776e-99,0.252495242758559,0.482,0.216,1.8859710031765e-94
"RHOA",9.07134024492542e-98,0.338736369980587,0.963,0.705,3.05649738212517e-93
"EMB",1.16020513955217e-97,0.328826281957331,0.618,0.339,3.90919519720708e-93
"BZRAP1",2.2810613529403e-97,0.343901410175029,0.335,0.12,7.68580812259704e-93
"IGLL1",3.15602080794149e-97,0.502672626622112,0.552,0.29,1.06338965102781e-92
"PSAP",3.79255789228241e-97,0.588722302904648,0.791,0.494,1.27786445622563e-92
"HNRNPK",5.16965580600826e-97,0.323813403825073,0.965,0.764,1.74186382727642e-92
"RPL8",1.19764475939924e-96,-0.255998386446445,0.996,0.992,4.03534425231981e-92
"WDR74",1.78253989387988e-95,0.32507276098477,0.735,0.431,6.00608991843886e-91
"PGK1",2.40246479566823e-95,0.290447297979284,0.917,0.647,8.09486488252453e-91
"FOSL2",2.56034745228514e-95,0.306254357898189,0.442,0.191,8.62683470572955e-91
"EIF3L",9.87468404538826e-95,0.342855096434329,0.955,0.749,3.32717604225312e-90
"FBL",6.20770900344429e-94,0.3259277907903,0.88,0.614,2.09162547162052e-89
"PCBP1",1.32444552339816e-93,0.331975176906927,0.947,0.685,4.46258674653776e-89
"COX6C",1.69502205137653e-93,0.293843444141925,0.944,0.75,5.71120729990809e-89
"SNRPG",6.70526623266068e-93,0.29915117238174,0.864,0.58,2.25927240443269e-88
"H2AFY",1.89217448111176e-92,0.351573414076749,0.96,0.677,6.37549269665795e-88
"CTSD",3.18082648618574e-92,0.395086148729184,0.833,0.518,1.07174767625542e-87
"HNRNPC",4.15900014049763e-92,0.317842413088034,0.949,0.722,1.40133350733927e-87
"CD302",6.41471549319171e-92,0.261964782003321,0.537,0.275,2.16137423827602e-87
"CFL1",6.95520204794509e-92,0.344498942790181,0.987,0.861,2.34348577803462e-87
"IGFBP2",2.78937170063885e-91,0.260716823124878,0.412,0.181,9.39850900813256e-87
"CD27",3.79056241666275e-91,-0.614903075016825,0.001,0.141,1.27719210067035e-86
"VAMP8",6.85187513899078e-91,0.347417655256293,0.943,0.713,2.30867080933155e-86
"UQCRB",2.64276210836326e-90,0.269529451662644,0.977,0.847,8.90452264791916e-86
"HMGA1",3.32444402532279e-89,0.380527351414659,0.906,0.637,1.12013816989226e-84
"VAMP5",1.31314623156468e-88,0.282593029905649,0.526,0.265,4.42451491263405e-84
"CELF2",1.44220708882513e-88,0.256367838712158,0.82,0.522,4.8593725650874e-84
"SRGN",3.08669230035026e-88,0.799568773464031,0.947,0.697,1.04003010368002e-83
"EIF4A1",1.707177332788e-87,0.257463038188361,0.932,0.655,5.7521633050959e-83
"CLU",1.04027966599753e-86,0.261420360948569,0.43,0.202,3.50511830661207e-82
"MCL1",1.06770914487639e-86,0.492045954599313,0.874,0.602,3.59753919274651e-82
"VPREB3",1.88696627237427e-86,-0.903050743769102,0.01,0.151,6.35794415813787e-82
